aX,aY,aZ,gX,gY,gZ
0.851,-0.428,-0.346,-18.188,29.541,24.231
0.843,-0.420,-0.361,-16.052,29.053,24.841
0.837,-0.420,-0.383,-14.465,27.710,24.231
0.822,-0.432,-0.392,-13.489,25.696,22.522
0.796,-0.449,-0.402,-13.794,24.109,20.020
0.774,-0.446,-0.409,-15.869,24.963,17.273
0.774,-0.431,-0.412,-17.395,26.855,14.771
0.786,-0.428,-0.424,-17.578,29.114,13.062
0.798,-0.426,-0.442,-16.907,30.090,12.512
0.797,-0.427,-0.457,-15.930,29.175,11.536
0.806,-0.426,-0.463,-14.587,27.161,10.010
0.766,-0.400,-0.460,-12.329,25.146,9.155
0.766,-0.416,-0.467,-9.644,23.865,9.033
0.757,-0.427,-0.477,-7.141,21.301,5.615
0.772,-0.432,-0.484,-4.883,19.226,3.540
0.780,-0.445,-0.486,-3.662,15.808,3.540
0.776,-0.450,-0.482,-2.747,13.062,4.211
0.765,-0.446,-0.475,-3.296,10.315,5.432
0.751,-0.437,-0.466,-5.005,8.972,6.775
0.753,-0.423,-0.467,-6.897,8.240,7.263
0.774,-0.417,-0.466,-7.019,7.385,6.653
0.801,-0.436,-0.449,-5.737,5.615,5.981
0.824,-0.451,-0.422,-5.005,3.113,6.653
0.839,-0.455,-0.392,-5.005,0.732,7.568
0.837,-0.452,-0.369,-5.066,-1.099,8.484
0.836,-0.442,-0.351,-5.737,-1.892,10.010
0.834,-0.427,-0.332,-6.714,-1.953,11.658
0.834,-0.404,-0.313,-7.812,-0.977,13.062
0.816,-0.371,-0.295,-8.362,1.038,14.587
0.817,-0.333,-0.283,-9.338,4.944,16.174
0.839,-0.284,-0.278,-10.376,10.071,16.541
0.907,-0.236,-0.259,-10.620,14.099,17.761
0.934,-0.189,-0.236,-11.169,16.724,21.545
0.906,-0.136,-0.224,-11.353,20.020,23.132
0.896,-0.105,-0.218,-9.216,24.963,21.973
0.891,-0.091,-0.209,-5.798,30.823,18.921
0.857,-0.087,-0.219,-1.587,37.720,12.512
0.793,-0.093,-0.263,3.113,45.776,3.296
0.737,-0.125,-0.352,8.789,54.565,-7.812
0.730,-0.183,-0.445,14.709,61.340,-20.203
0.734,-0.272,-0.543,18.982,63.293,-31.921
0.743,-0.430,-0.649,19.226,59.692,-40.894
0.767,-0.560,-0.751,12.756,49.438,-45.044
0.780,-0.634,-0.845,0.977,32.104,-46.387
0.745,-0.672,-0.913,-10.559,9.888,-44.556
0.673,-0.687,-0.942,-17.395,-13.184,-39.490
0.633,-0.697,-0.919,-16.785,-35.583,-31.799
0.680,-0.725,-0.862,-10.498,-56.763,-23.315
0.726,-0.744,-0.774,-3.174,-78.308,-14.465
0.746,-0.745,-0.628,1.953,-98.206,-5.615
0.800,-0.722,-0.449,4.822,-113.708,3.235
0.782,-0.678,-0.267,5.493,-122.803,12.573
0.789,-0.633,-0.099,4.700,-123.840,22.034
0.832,-0.588,0.041,1.831,-118.225,29.968
0.875,-0.525,0.160,-3.540,-106.812,36.438
0.911,-0.439,0.238,-9.033,-90.942,40.833
0.942,-0.336,0.284,-12.878,-71.777,41.931
0.975,-0.248,0.307,-12.268,-50.903,38.940
0.990,-0.185,0.294,-6.714,-30.273,32.043
1.002,-0.160,0.257,2.686,-10.681,22.156
1.008,-0.159,0.212,13.489,5.798,11.108
0.995,-0.163,0.163,25.391,19.836,0.671
0.985,-0.213,0.113,37.048,31.738,-8.118
0.969,-0.268,0.052,46.631,41.260,-16.235
0.957,-0.343,-0.001,52.002,48.035,-23.010
0.947,-0.401,-0.054,52.979,52.124,-27.100
0.950,-0.480,-0.108,50.049,53.589,-28.870
0.961,-0.531,-0.148,42.969,51.880,-27.527
0.972,-0.558,-0.174,32.959,47.180,-23.987

0.107,0.614,3.793,144.592,-457.703,-105.103
-0.130,-4.000,3.592,351.929,-73.914,-143.921
3.959,-4.000,0.509,90.149,272.644,134.094
2.361,1.181,-2.540,-221.863,141.113,198.059
1.362,3.717,0.389,-210.937,27.588,13.672
0.687,-0.386,1.438,144.592,37.231,-27.771
0.379,-2.770,1.247,263.428,83.618,-42.297
1.063,-1.296,0.743,94.727,93.994,30.396
1.190,-0.241,0.622,-50.110,72.449,59.448
0.997,-0.285,0.703,-69.214,55.237,52.856
0.846,-0.327,0.644,-51.880,59.021,57.434
0.814,-0.431,0.519,-56.763,71.716,75.623
0.863,-0.447,0.475,-85.999,80.872,85.083
0.724,-0.356,0.363,-115.784,84.656,77.393
0.753,-0.276,0.235,-131.042,88.928,65.857
0.793,-0.240,0.112,-129.395,91.370,48.035
0.702,-0.250,-0.035,-115.906,97.717,31.311
0.639,-0.293,-0.214,-101.135,110.901,21.973
0.657,-0.345,-0.393,-92.346,125.427,19.958
0.650,-0.384,-0.531,-91.003,134.460,21.729
0.610,-0.413,-0.648,-92.651,134.644,20.508
0.574,-0.433,-0.748,-91.492,130.310,14.954
0.526,-0.459,-0.822,-85.693,124.573,9.338
0.473,-0.482,-0.873,-75.928,117.737,4.761
0.444,-0.499,-0.907,-64.148,109.741,0.427
0.411,-0.523,-0.943,-51.880,100.891,-2.563
0.432,-0.567,-0.967,-41.504,90.637,-2.808
0.462,-0.593,-0.941,-36.621,78.308,0.793
0.475,-0.600,-0.898,-36.438,64.758,6.287
0.481,-0.580,-0.862,-37.659,51.880,10.498
0.488,-0.557,-0.841,-38.879,43.213,15.198
0.517,-0.531,-0.819,-38.818,37.048,18.738
0.568,-0.498,-0.798,-36.926,31.311,20.447
0.608,-0.474,-0.786,-32.532,24.292,20.569
0.627,-0.445,-0.764,-28.870,17.517,19.775
0.625,-0.415,-0.723,-25.696,12.634,18.982
0.641,-0.406,-0.682,-23.560,10.559,17.883
0.687,-0.394,-0.651,-21.606,10.498,16.541
0.751,-0.377,-0.621,-19.958,11.047,15.137
0.812,-0.351,-0.598,-17.761,9.888,13.916
0.827,-0.318,-0.596,-14.099,6.897,11.902
0.805,-0.301,-0.587,-9.521,5.066,9.338
0.786,-0.303,-0.556,-5.066,4.761,6.775
0.783,-0.301,-0.532,-1.282,7.141,4.883
0.818,-0.307,-0.515,2.258,11.169,4.272
0.862,-0.314,-0.504,5.615,13.245,2.808
0.868,-0.318,-0.509,7.568,12.939,0.671
0.865,-0.321,-0.513,7.690,12.451,-0.488
0.870,-0.326,-0.493,7.263,12.024,-0.244
0.889,-0.337,-0.484,5.981,11.169,0.366
0.911,-0.337,-0.495,3.967,10.193,0.793
0.919,-0.337,-0.505,1.892,8.057,0.732
0.910,-0.337,-0.502,-0.122,4.944,1.221
0.897,-0.330,-0.487,-1.770,2.441,1.831
0.894,-0.335,-0.478,-2.075,0.854,1.770
0.907,-0.345,-0.468,-1.831,-0.732,1.221
0.924,-0.341,-0.460,-1.465,-3.235,0.183
0.911,-0.348,-0.439,-0.977,-5.920,-0.122
0.905,-0.376,-0.414,-0.854,-10.071,-0.793
0.896,-0.391,-0.375,-2.075,-13.062,-0.244
0.923,-0.409,-0.348,-4.761,-15.015,0.427
0.897,-0.418,-0.332,-7.690,-16.235,0.610
0.892,-0.428,-0.318,-10.559,-16.052,4.395
0.864,-0.422,-0.308,-13.855,-15.808,7.690
0.836,-0.399,-0.299,-16.113,-14.038,10.437
0.836,-0.382,-0.298,-16.907,-11.108,13.855
0.854,-0.378,-0.310,-16.113,-8.484,15.686
0.869,-0.378,-0.317,-15.198,-7.263,15.930
0.876,-0.375,-0.323,-14.648,-7.507,15.991
0.875,-0.367,-0.333,-14.099,-8.606,15.625
0.868,-0.365,-0.337,-13.000,-10.742,15.259
0.868,-0.370,-0.330,-12.512,-13.489,14.893
0.859,-0.386,-0.314,-12.695,-16.541,14.526
0.832,-0.399,-0.293,-14.404,-18.555,15.076
0.799,-0.427,-0.266,-18.005,-18.066,16.724
0.760,-0.482,-0.245,-24.048,-15.076,20.081
0.724,-0.521,-0.233,-34.424,-9.460,26.184
0.704,-0.561,-0.238,-49.683,-1.831,34.485
0.712,-0.550,-0.261,-68.359,7.019,44.983
0.740,-0.505,-0.313,-86.670,14.709,55.542
0.759,-0.421,-0.379,-100.525,19.165,64.392
0.768,-0.329,-0.457,-106.506,20.447,68.848
0.783,-0.252,-0.520,-103.027,18.127,67.627
0.796,-0.210,-0.553,-91.003,12.695,61.218
0.801,-0.195,-0.564,-73.059,5.981,51.514
0.826,-0.200,-0.552,-53.345,-1.038,40.405
0.852,-0.231,-0.518,-35.706,-8.057,29.236
0.860,-0.273,-0.471,-22.156,-15.381,19.165
0.868,-0.303,-0.415,-12.817,-21.484,10.986
0.887,-0.336,-0.353,-5.737,-26.001,4.822
0.910,-0.358,-0.291,-0.305,-29.297,1.099
0.912,-0.379,-0.233,4.028,-31.433,-0.854
0.930,-0.404,-0.172,7.202,-31.860,-0.916
0.945,-0.414,-0.118,9.155,-31.372,0.305
0.946,-0.409,-0.068,9.399,-29.541,2.625
0.955,-0.391,-0.029,8.118,-26.123,5.859
0.972,-0.381,0.003,7.019,-21.790,8.423
1.004,-0.369,0.025,6.287,-17.700,10.071
1.020,-0.349,0.042,5.432,-14.587,10.803
1.029,-0.313,0.050,4.761,-12.817,10.254
1.024,-0.279,0.054,5.066,-12.390,8.667
1.007,-0.263,0.070,6.531,-11.780,6.592
1.000,-0.273,0.085,8.484,-10.315,4.700
0.983,-0.283,0.097,9.216,-7.080,3.296
0.955,-0.281,0.094,8.606,-2.625,2.014
0.946,-0.265,0.068,7.141,2.686,0.488
0.957,-0.250,0.031,6.165,7.874,-1.221
0.960,-0.247,0.006,6.348,11.292,-3.113
0.956,-0.249,-0.012,6.348,13.733,-5.371
0.950,-0.250,-0.029,6.226,15.259,-7.202
0.948,-0.249,-0.051,6.226,16.479,-8.545
0.942,-0.240,-0.079,6.226,17.517,-9.644
0.932,-0.229,-0.113,6.470,18.005,-10.803
0.927,-0.243,-0.138,8.301,17.273,-11.963
0.918,-0.272,-0.133,9.583,16.663,-12.573
0.904,-0.293,-0.127,8.728,17.151,-12.146
0.895,-0.297,-0.139,6.653,18.860,-11.841
0.887,-0.313,-0.158,4.700,21.118,-11.780
0.871,-0.329,-0.181,2.197,23.621,-11.353

-1.222,-2.159,3.921,138.245,-368.103,-47.302
0.031,-3.045,4.000,-32.227,69.092,17.151
4.000,-1.598,0.557,75.378,287.354,166.077
3.327,1.104,-1.075,-139.526,90.393,140.747
1.377,2.075,1.474,-25.818,-21.118,39.490
0.271,-1.130,2.734,207.520,10.559,3.113
0.294,-2.257,1.972,183.899,105.774,61.340
1.301,-0.706,1.136,-34.912,153.442,100.586
1.400,0.176,0.916,-148.926,146.423,88.196
1.132,0.134,0.847,-140.442,134.766,61.646
1.106,0.011,0.668,-101.624,131.104,49.805
0.984,-0.141,0.499,-87.708,130.981,48.096
0.800,-0.140,0.328,-102.478,133.118,46.814
0.766,-0.113,0.132,-123.840,135.559,38.330
0.791,-0.185,-0.054,-133.972,132.202,23.376
0.793,-0.261,-0.191,-133.362,123.047,0.732
0.714,-0.356,-0.328,-125.000,118.347,-19.226
0.639,-0.462,-0.516,-114.197,120.178,-35.278
0.565,-0.540,-0.680,-106.689,124.878,-45.227
0.473,-0.615,-0.801,-98.999,127.686,-51.453
0.448,-0.676,-0.883,-88.989,129.150,-49.438
0.422,-0.743,-0.939,-75.989,127.747,-43.823
0.384,-0.811,-0.985,-62.012,123.901,-37.476
0.360,-0.851,-1.033,-49.866,117.065,-30.151
0.362,-0.864,-1.089,-41.199,106.262,-20.752
0.394,-0.869,-1.106,-37.964,93.079,-9.460
0.420,-0.844,-1.091,-40.222,80.444,3.784
0.460,-0.813,-1.052,-45.593,69.214,18.433
0.489,-0.756,-1.020,-51.697,58.838,30.640
0.505,-0.674,-0.994,-56.824,50.232,39.185
0.527,-0.594,-0.977,-56.580,41.565,43.518
0.535,-0.546,-0.950,-50.232,31.006,42.786
0.505,-0.509,-0.899,-41.870,21.973,39.001
0.492,-0.488,-0.838,-35.278,16.235,34.485
0.519,-0.477,-0.775,-29.236,13.611,30.701
0.583,-0.472,-0.723,-23.621,12.695,27.832
0.670,-0.454,-0.688,-18.250,11.353,25.940
0.744,-0.431,-0.654,-13.184,8.240,23.376
0.766,-0.406,-0.624,-7.629,3.418,20.752
0.756,-0.387,-0.593,-3.174,-1.831,18.921
0.725,-0.376,-0.547,-0.732,-4.883,18.677
0.731,-0.378,-0.501,-0.305,-5.493,19.409
0.785,-0.376,-0.457,-0.793,-4.822,20.203
0.843,-0.356,-0.426,-1.770,-4.395,19.836
0.865,-0.333,-0.411,-1.648,-4.944,18.433
0.841,-0.303,-0.426,-0.305,-6.531,17.151
0.782,-0.266,-0.415,2.014,-7.141,16.479
0.778,-0.269,-0.386,2.258,-2.808,16.724
0.799,-0.290,-0.436,1.648,-2.136,10.254
0.740,-0.236,-0.404,2.930,5.066,7.812
0.820,-0.231,-0.415,5.798,9.949,10.437
0.846,-0.253,-0.426,8.728,9.399,6.348
0.838,-0.268,-0.419,10.986,8.179,-2.747
0.854,-0.288,-0.395,10.620,5.188,-6.531
0.862,-0.301,-0.369,9.583,2.930,-7.507
0.861,-0.322,-0.363,9.460,1.526,-9.888
0.862,-0.348,-0.358,9.827,-0.305,-11.963
0.858,-0.384,-0.340,9.827,-2.197,-12.207
0.866,-0.409,-0.325,9.094,-3.601,-11.292
0.834,-0.418,-0.310,7.935,-4.028,-9.094
0.837,-0.439,-0.307,6.287,-4.333,-8.728
0.833,-0.446,-0.296,4.944,-4.822,-9.583
0.826,-0.459,-0.285,3.113,-4.822,-9.094
0.823,-0.461,-0.280,0.427,-3.906,-7.446
0.832,-0.448,-0.283,-1.587,-2.197,-5.859
0.843,-0.426,-0.296,-2.502,-0.488,-4.578
0.847,-0.416,-0.309,-1.526,0.977,-3.662
0.853,-0.421,-0.317,0.183,1.526,-3.113
0.855,-0.423,-0.314,2.014,1.404,-3.357
0.851,-0.428,-0.310,3.357,1.343,-4.456
0.849,-0.429,-0.310,4.028,1.404,-5.493
0.847,-0.427,-0.312,4.761,1.343,-6.470
0.838,-0.450,-0.314,6.287,0.977,-7.263
0.826,-0.477,-0.306,7.141,0.610,-7.202
0.823,-0.486,-0.292,5.737,0.916,-6.836
0.833,-0.489,-0.287,4.028,1.953,-6.165
0.845,-0.487,-0.297,2.380,3.113,-4.761
0.850,-0.477,-0.303,1.099,3.601,-2.747
0.854,-0.459,-0.308,0.549,2.808,-1.099
0.851,-0.463,-0.300,1.099,1.587,0.916
0.839,-0.465,-0.286,1.465,0.793,3.601
0.832,-0.452,-0.281,0.549,0.977,5.615
0.837,-0.438,-0.283,-0.854,1.465,7.080
0.839,-0.419,-0.288,-2.380,1.587,8.118
0.843,-0.396,-0.295,-3.540,1.953,8.301
0.848,-0.375,-0.300,-4.211,2.441,8.545
0.857,-0.360,-0.305,-4.150,2.747,8.057
0.860,-0.350,-0.320,-3.296,3.052,6.348
0.861,-0.349,-0.333,-1.892,2.869,3.723
0.863,-0.361,-0.335,-0.122,2.502,0.244
0.858,-0.383,-0.334,1.709,1.709,-2.258
0.848,-0.404,-0.328,2.502,1.404,-4.700
0.844,-0.426,-0.327,2.930,1.648,-6.042
0.842,-0.444,-0.332,2.808,2.136,-6.348
0.840,-0.453,-0.341,2.502,2.747,-6.104
0.841,-0.463,-0.347,2.502,2.319,-5.676
0.840,-0.472,-0.348,2.502,1.282,-4.517
0.833,-0.481,-0.339,2.014,0.305,-2.869
0.835,-0.480,-0.326,1.038,-0.488,-1.099
0.846,-0.480,-0.316,-0.427,-0.671,0.732
0.852,-0.465,-0.311,-2.136,-1.099,2.747
0.850,-0.447,-0.306,-3.296,-1.587,3.906
0.850,-0.434,-0.304,-3.479,-2.197,4.395
0.840,-0.428,-0.296,-3.418,-2.747,4.761
0.828,-0.432,-0.282,-3.296,-2.136,4.822
0.832,-0.422,-0.280,-4.211,-0.183,5.005
0.849,-0.414,-0.286,-4.883,1.648,4.700
0.852,-0.405,-0.292,-4.517,2.808,4.456
0.846,-0.398,-0.298,-3.418,3.540,3.967
0.850,-0.396,-0.300,-2.075,4.028,3.540
0.856,-0.402,-0.295,-0.732,4.150,3.174
0.861,-0.402,-0.288,-0.183,3.845,2.747
0.861,-0.398,-0.284,0.061,3.723,2.441
0.850,-0.397,-0.284,0.244,3.723,2.197
0.837,-0.398,-0.285,0.122,4.089,2.258
0.833,-0.402,-0.284,-0.549,5.371,2.441
0.835,-0.398,-0.289,-1.282,7.568,2.441
0.837,-0.396,-0.298,-1.709,9.399,2.014
0.840,-0.396,-0.312,-1.953,10.803,1.709

0.453,-0.655,-1.475,79.651,-10.925,-23.926
0.429,-0.659,-1.470,82.397,-26.672,-20.691
0.383,-0.657,-1.463,85.327,-44.861,-18.311
0.318,-0.642,-1.439,88.806,-64.819,-16.846
0.249,-0.634,-1.404,93.201,-85.449,-17.334
0.168,-0.630,-1.366,96.497,-106.445,-19.043
0.077,-0.618,-1.325,98.389,-127.197,-22.034
-0.004,-0.611,-1.269,100.830,-147.339,-26.855
-0.050,-0.599,-1.210,104.919,-166.870,-33.081
-0.060,-0.603,-1.157,110.596,-188.049,-40.222
-0.046,-0.625,-1.101,114.563,-214.050,-48.157
-0.006,-0.646,-0.980,116.699,-246.887,-56.763
0.084,-0.712,-0.773,118.958,-287.292,-67.810
0.113,-0.796,-0.507,119.080,-331.909,-79.346
0.080,-0.862,-0.173,114.014,-373.718,-85.632
0.106,-0.911,0.235,106.934,-411.926,-88.074
0.108,-0.923,1.223,100.037,-442.200,-86.426
-0.730,-0.651,4.000,175.842,-369.385,-97.900
0.167,-4.000,0.344,417.480,149.597,-16.724
4.000,-3.001,-0.407,110.352,289.185,251.709
3.579,1.183,-1.456,-142.883,66.345,174.866
0.644,2.530,0.499,-167.664,-62.073,0.305
-0.403,-0.598,1.388,-7.080,-62.683,-43.945
0.223,-2.126,1.113,37.598,4.211,-25.757
0.853,-0.250,0.690,-52.002,46.814,49.561
0.742,0.382,0.640,-106.384,54.199,46.387
0.739,0.065,0.773,-74.707,55.420,19.836
0.948,-0.150,0.802,-45.776,68.787,27.649
0.933,-0.312,0.733,-50.232,82.092,45.105
0.830,-0.297,0.639,-81.604,92.163,53.406
0.840,-0.235,0.517,-115.662,100.037,52.917
0.902,-0.166,0.379,-136.230,104.065,43.518
0.895,-0.095,0.244,-138.794,105.713,28.137
0.834,-0.075,0.108,-123.352,109.985,10.193
0.756,-0.138,-0.034,-98.755,119.202,-5.188
0.702,-0.237,-0.181,-76.843,130.432,-17.700
0.659,-0.343,-0.309,-63.232,139.526,-25.452
0.624,-0.439,-0.420,-56.824,142.883,-30.151
0.569,-0.530,-0.517,-52.795,140.686,-32.959
0.560,-0.621,-0.613,-49.988,134.155,-34.973
0.541,-0.682,-0.684,-47.852,124.084,-36.499
0.503,-0.725,-0.722,-45.349,113.586,-34.424
0.489,-0.757,-0.750,-43.091,104.553,-28.076
0.533,-0.777,-0.778,-42.175,96.924,-18.494
0.503,-0.789,-0.794,-41.687,87.219,-8.484
0.562,-0.811,-0.767,-43.945,75.439,0.305
0.600,-0.794,-0.717,-48.950,63.965,8.179
0.583,-0.750,-0.678,-54.871,54.199,15.320
0.608,-0.694,-0.647,-59.082,46.875,21.667
0.655,-0.631,-0.630,-60.669,41.077,26.489
0.713,-0.574,-0.616,-58.960,36.072,29.419
0.749,-0.526,-0.588,-54.993,32.104,30.029
0.756,-0.478,-0.571,-50.232,31.067,29.358
0.775,-0.444,-0.559,-45.288,33.142,27.527
0.791,-0.416,-0.551,-39.734,36.133,24.658
0.807,-0.393,-0.551,-33.508,38.696,20.386
0.825,-0.369,-0.555,-27.100,39.612,15.320
0.827,-0.371,-0.560,-19.226,38.025,10.010
0.811,-0.398,-0.552,-12.451,35.767,5.005
0.795,-0.419,-0.564,-9.705,33.997,0.305
0.777,-0.397,-0.566,-8.850,34.973,-1.526
0.795,-0.414,-0.580,-6.409,36.560,-1.282
0.815,-0.426,-0.591,-3.662,36.743,-0.916
0.826,-0.435,-0.594,-3.357,34.973,0.427
0.837,-0.439,-0.587,-6.470,31.860,3.601
0.842,-0.425,-0.578,-10.803,28.442,7.019
0.848,-0.406,-0.564,-14.221,25.085,9.766
0.854,-0.386,-0.559,-15.503,21.118,10.498
0.863,-0.369,-0.552,-15.259,16.663,9.521
0.861,-0.366,-0.539,-13.306,11.841,7.507
0.848,-0.373,-0.519,-10.742,7.507,4.883
0.834,-0.384,-0.495,-8.667,4.761,2.441
0.847,-0.412,-0.486,-6.775,2.869,-0.183
0.837,-0.397,-0.473,-5.432,3.052,-2.441
0.829,-0.400,-0.464,-4.333,2.808,-1.831
0.853,-0.427,-0.450,-2.502,1.770,-1.892
0.793,-0.431,-0.416,-1.587,2.075,-1.831
0.787,-0.454,-0.399,-3.723,3.113,-0.732
0.780,-0.443,-0.390,-5.920,4.700,-0.488
0.796,-0.438,-0.389,-7.568,6.836,0.488
0.813,-0.432,-0.395,-7.751,7.812,1.526
0.812,-0.412,-0.405,-7.385,8.728,2.258
0.798,-0.398,-0.416,-5.737,8.728,2.869
0.787,-0.395,-0.427,-3.662,8.118,2.991
0.779,-0.390,-0.432,-1.709,7.263,2.808
0.772,-0.391,-0.435,-0.610,6.592,2.747
0.760,-0.400,-0.441,-0.183,5.737,2.136
0.755,-0.411,-0.448,-0.488,4.395,1.099
0.751,-0.416,-0.448,-1.465,2.380,-0.183
0.739,-0.417,-0.435,-3.174,0.916,-0.732
0.739,-0.415,-0.431,-4.578,0.427,-0.732
0.766,-0.422,-0.428,-4.761,0.000,-0.427
0.784,-0.427,-0.418,-5.249,-1.404,-0.122
0.786,-0.429,-0.407,-6.104,-3.235,0.244
0.796,-0.426,-0.393,-7.019,-4.822,0.366
0.804,-0.417,-0.377,-7.202,-6.470,0.244
0.802,-0.419,-0.358,-6.714,-7.812,-0.183
0.798,-0.428,-0.337,-5.859,-7.629,-0.977
0.792,-0.426,-0.322,-5.066,-6.348,-1.465
0.798,-0.421,-0.319,-4.211,-4.333,-2.197
0.807,-0.415,-0.321,-2.808,-2.502,-3.113
0.815,-0.417,-0.322,-1.099,-0.549,-4.211
0.812,-0.426,-0.327,0.793,0.793,-5.615
0.811,-0.435,-0.340,2.319,1.770,-6.897
0.824,-0.449,-0.344,3.296,2.441,-7.812
0.828,-0.463,-0.345,3.479,2.563,-8.362
0.825,-0.474,-0.353,2.930,2.502,-8.850
0.818,-0.476,-0.360,1.953,2.014,-8.850
0.812,-0.482,-0.363,1.587,1.343,-9.033
0.817,-0.500,-0.351,1.526,0.793,-8.606
0.827,-0.505,-0.346,1.343,0.549,-7.568
0.832,-0.510,-0.342,0.732,0.061,-6.836
0.836,-0.512,-0.333,0.366,-0.488,-6.042
0.841,-0.513,-0.324,0.610,-0.793,-5.432
0.836,-0.518,-0.314,1.099,-0.793,-4.517
0.835,-0.519,-0.304,1.343,-0.305,-3.601
0.843,-0.517,-0.301,0.916,0.854,-2.686
0.853,-0.512,-0.301,0.122,1.648,-1.709
0.861,-0.503,-0.299,-0.488,1.892,-1.221

-2.818,-4.000,4.000,472.107,2.380,-64.636
3.614,-4.000,-0.880,470.581,367.920,148.071
4.000,-0.751,-1.013,-43.945,72.876,327.332
1.783,1.964,1.123,-305.298,-140.015,57.373
-2.052,0.591,1.980,-79.163,-79.224,-132.812
-1.043,-1.887,1.181,8.972,46.021,-20.508
1.416,-0.359,0.646,-73.975,123.596,60.242
1.358,0.799,0.839,-110.962,120.483,66.040
0.899,0.121,0.990,-36.621,104.614,38.330
1.024,-0.306,0.973,12.878,97.595,42.603
0.961,-0.429,0.867,-19.958,93.811,56.396
0.716,-0.249,0.699,-89.966,96.985,65.186
0.752,-0.081,0.542,-145.447,101.746,56.274
0.900,-0.009,0.411,-171.082,104.309,37.598
0.841,0.082,0.286,-168.396,101.746,12.207
0.797,0.117,0.185,-140.747,101.685,-8.179
0.744,-0.023,0.077,-105.774,104.675,-25.269
0.622,-0.213,-0.029,-81.848,112.122,-37.842
0.582,-0.353,-0.161,-73.669,123.108,-45.044
0.529,-0.442,-0.309,-73.975,134.766,-47.668
0.492,-0.536,-0.468,-75.989,141.846,-49.194
0.509,-0.639,-0.588,-76.172,141.724,-52.185
0.520,-0.724,-0.659,-73.303,135.864,-54.749
0.521,-0.788,-0.688,-67.749,126.404,-54.321
0.541,-0.838,-0.701,-61.523,114.868,-49.805
0.521,-0.870,-0.693,-55.908,102.722,-41.199
0.525,-0.896,-0.665,-52.612,91.980,-28.992
0.558,-0.895,-0.644,-51.880,82.336,-17.700
0.585,-0.858,-0.643,-53.772,74.463,-7.446
0.602,-0.808,-0.667,-57.007,69.763,1.953
0.617,-0.737,-0.705,-59.143,68.420,9.949
0.621,-0.664,-0.738,-59.082,68.542,15.137
0.618,-0.608,-0.750,-56.213,69.031,17.090
0.630,-0.580,-0.740,-50.354,68.359,15.503
0.638,-0.563,-0.722,-41.565,66.162,10.742
0.621,-0.547,-0.694,-32.593,64.270,4.883
0.595,-0.567,-0.667,-23.743,64.636,-0.061
0.614,-0.591,-0.645,-17.029,66.467,-1.526
0.677,-0.614,-0.636,-13.672,67.932,-1.526
0.722,-0.609,-0.630,-12.390,68.787,-1.526
0.741,-0.593,-0.644,-11.658,69.031,0.061
0.760,-0.588,-0.684,-12.268,68.176,3.540
0.788,-0.563,-0.708,-14.282,64.819,7.568
0.824,-0.516,-0.731,-15.930,58.716,10.620
0.842,-0.480,-0.732,-15.076,50.293,11.475
0.840,-0.449,-0.729,-11.536,40.955,10.681
0.832,-0.437,-0.720,-6.653,31.555,8.118
0.831,-0.446,-0.718,-1.953,22.156,4.517
0.817,-0.452,-0.723,1.587,12.146,1.038
0.800,-0.476,-0.686,3.540,2.686,-1.221
0.785,-0.477,-0.636,4.028,-3.784,-2.136
0.763,-0.481,-0.605,3.113,-7.690,-1.526
0.762,-0.488,-0.575,1.648,-9.338,-0.366
0.781,-0.501,-0.546,0.000,-9.827,1.892
0.786,-0.505,-0.514,-2.808,-10.254,6.104
0.812,-0.480,-0.494,-7.141,-10.254,13.062
0.932,-0.500,-0.504,-11.475,-13.184,15.015
0.771,-0.423,-0.475,-12.756,-17.517,11.963
0.804,-0.386,-0.431,-11.047,-14.709,17.578
0.851,-0.396,-0.408,-7.507,-18.494,18.616
0.797,-0.399,-0.375,-2.991,-18.738,12.634
0.774,-0.401,-0.356,-0.366,-18.616,5.615
0.779,-0.405,-0.332,1.404,-16.541,2.136
0.779,-0.423,-0.315,3.113,-12.146,1.892
0.767,-0.443,-0.314,3.357,-7.263,2.502
0.772,-0.434,-0.327,1.343,-2.869,3.784
0.779,-0.426,-0.346,-1.099,0.427,4.639
0.795,-0.425,-0.358,-2.686,1.953,4.822
0.812,-0.418,-0.364,-3.540,2.136,5.127
0.807,-0.413,-0.368,-3.906,1.282,5.493
0.799,-0.404,-0.368,-4.395,-0.305,5.981
0.797,-0.392,-0.361,-4.089,-2.075,6.165
0.791,-0.391,-0.350,-2.930,-3.479,5.249
0.793,-0.399,-0.335,-1.221,-4.150,3.784
0.796,-0.409,-0.322,-0.061,-4.395,1.953
0.805,-0.420,-0.313,0.427,-4.272,0.549
0.816,-0.436,-0.298,0.671,-4.211,-0.610
0.824,-0.439,-0.282,0.732,-4.395,-1.282
0.821,-0.443,-0.271,1.160,-4.272,-1.953
0.807,-0.448,-0.263,1.587,-3.662,-2.258
0.801,-0.453,-0.261,2.319,-1.953,-2.441
0.809,-0.461,-0.269,2.991,0.305,-2.563
0.823,-0.470,-0.272,3.601,2.258,-2.441
0.840,-0.479,-0.270,4.150,3.357,-2.441
0.844,-0.484,-0.265,4.272,3.540,-2.258
0.845,-0.492,-0.265,3.967,3.845,-2.136
0.850,-0.493,-0.267,3.113,4.150,-1.709
0.851,-0.489,-0.266,2.380,4.578,-1.526
