aX,aY,aZ,gX,gY,gZ
0.557,-1.482,-0.132,92.041,-30.273,225.525
0.533,-1.349,-0.115,93.140,-36.560,243.103
0.489,-1.256,-0.093,95.154,-41.992,258.850
0.418,-1.169,-0.081,95.825,-45.654,274.109
0.365,-1.068,-0.092,94.482,-48.828,286.194
0.283,-0.940,-0.097,94.299,-52.124,297.180
0.193,-0.850,-0.098,96.680,-57.373,309.265
0.143,-0.727,-0.089,101.624,-63.477,316.589
0.137,-0.586,-0.075,109.253,-70.435,324.036
0.106,-0.474,-0.028,117.920,-79.590,333.801
0.043,-0.356,0.019,123.962,-89.478,343.811
-0.057,-0.233,0.081,124.695,-97.656,351.562
-0.162,-0.103,0.131,119.385,-102.722,357.300
-0.261,0.028,0.184,109.497,-104.614,361.023
-0.339,0.167,0.232,97.778,-103.210,362.488
-0.377,0.362,0.285,84.534,-100.037,361.328
-0.418,0.590,0.362,73.303,-96.191,359.192
-0.457,0.782,0.423,64.331,-89.600,349.365
-0.462,1.031,0.495,54.565,-79.651,331.238
-0.407,1.323,0.539,45.959,-67.932,310.547
-0.334,1.582,0.587,42.114,-57.312,291.504
-0.290,1.759,0.619,41.382,-47.058,271.729
-0.275,1.900,0.645,40.405,-35.400,249.451
-0.240,2.056,0.675,38.086,-22.217,223.877
-0.163,2.218,0.699,32.349,-9.094,197.876
-0.093,2.352,0.684,23.193,2.441,171.448
-0.023,2.463,0.658,15.076,12.695,142.883
0.041,2.527,0.633,10.742,20.874,111.816
0.094,2.559,0.604,8.118,26.184,79.163
0.133,2.556,0.567,5.981,29.175,45.471
0.166,2.531,0.535,4.395,29.907,12.390
0.199,2.471,0.514,3.967,28.870,-19.165
0.224,2.366,0.504,4.028,27.161,-49.438
0.243,2.233,0.495,3.601,26.062,-78.003
0.261,2.099,0.475,3.784,26.123,-104.919
0.283,1.964,0.454,5.554,27.283,-129.211
0.300,1.812,0.444,9.705,29.114,-151.001
0.326,1.646,0.446,15.320,30.701,-168.213
0.335,1.479,0.474,18.555,31.799,-180.603
0.395,1.297,0.507,15.381,32.898,-188.293
0.438,1.178,0.534,4.578,34.241,-191.528
0.444,1.112,0.545,-11.169,36.072,-190.186
0.430,1.055,0.549,-27.588,38.879,-190.308
0.417,1.013,0.552,-42.664,43.030,-191.895
0.411,0.972,0.528,-55.481,48.584,-195.862
0.412,0.944,0.496,-65.369,54.565,-203.735
0.420,0.904,0.468,-71.045,60.059,-213.684
0.422,0.854,0.445,-73.303,63.660,-224.792
0.397,0.766,0.423,-73.059,65.796,-236.511
0.362,0.686,0.392,-73.364,67.810,-247.437
0.322,0.634,0.352,-73.181,70.068,-258.301
0.290,0.583,0.304,-68.787,73.059,-269.409
0.263,0.483,0.264,-58.838,77.271,-279.602
0.244,0.311,0.220,-46.692,81.787,-288.574
0.221,0.130,0.180,-37.842,86.853,-294.495
0.215,-0.039,0.135,-34.546,91.797,-297.607
0.196,-0.158,0.086,-36.560,96.802,-297.607
0.199,-0.264,0.026,-42.419,102.173,-295.959
0.235,-0.373,-0.059,-50.598,106.140,-292.969
0.297,-0.433,-0.134,-59.265,104.126,-289.673
0.323,-0.479,-0.222,-63.721,96.558,-288.452
0.298,-0.534,-0.273,-59.082,86.975,-287.659
0.294,-0.719,-0.309,-47.302,79.163,-286.438
0.331,-0.927,-0.328,-38.391,73.853,-279.480
0.361,-1.033,-0.350,-40.344,68.970,-264.160
0.395,-1.095,-0.384,-48.950,63.049,-245.972
0.481,-1.174,-0.431,-59.570,53.406,-222.046
0.551,-1.229,-0.437,-68.542,40.283,-193.359
0.548,-1.246,-0.449,-74.463,28.137,-162.598
0.549,-1.235,-0.473,-77.820,16.235,-135.193
0.562,-1.196,-0.481,-73.669,4.395,-111.267
0.576,-1.190,-0.473,-65.247,-6.165,-90.454
0.576,-1.189,-0.443,-55.969,-15.991,-73.792
0.611,-1.191,-0.423,-50.659,-24.414,-60.303
0.620,-1.155,-0.408,-50.842,-31.860,-49.194
0.613,-1.094,-0.389,-52.307,-37.231,-37.903
0.625,-1.058,-0.362,-52.307,-40.649,-28.320
0.658,-1.031,-0.323,-50.964,-42.542,-20.752
0.682,-1.015,-0.276,-48.767,-42.786,-13.733
0.699,-0.949,-0.235,-46.936,-41.870,-5.676
0.712,-0.905,-0.196,-44.617,-39.795,2.930
0.715,-0.876,-0.153,-40.527,-36.316,10.071
0.734,-0.838,-0.119,-37.598,-31.677,16.052
0.767,-0.790,-0.094,-36.255,-26.917,20.874
0.790,-0.752,-0.081,-35.400,-22.949,23.865
0.803,-0.713,-0.072,-35.095,-19.348,25.330
0.815,-0.676,-0.068,-34.424,-16.113,26.245
0.835,-0.640,-0.071,-32.593,-12.146,26.794
0.864,-0.600,-0.075,-29.480,-8.423,27.100
0.891,-0.575,-0.070,-24.597,-5.737,27.222
0.901,-0.567,-0.056,-20.081,-4.089,26.611
0.897,-0.549,-0.050,-17.334,-2.563,25.513
0.892,-0.523,-0.046,-15.686,-1.099,24.292
0.899,-0.501,-0.045,-13.184,0.610,22.888
0.894,-0.500,-0.051,-9.766,2.258,21.545
0.876,-0.518,-0.064,-6.958,4.639,20.264
0.862,-0.530,-0.073,-5.981,7.507,19.287
0.870,-0.526,-0.080,-6.348,10.681,18.860
0.880,-0.521,-0.094,-6.226,13.916,18.982
0.884,-0.517,-0.108,-4.395,16.907,19.531
0.890,-0.504,-0.124,-1.953,18.982,20.569
0.897,-0.496,-0.130,1.648,19.897,21.667
0.905,-0.500,-0.130,5.493,19.775,23.437
0.905,-0.502,-0.125,7.812,19.165,25.208
0.901,-0.509,-0.122,8.728,18.921,26.855
0.891,-0.512,-0.120,7.935,18.372,27.954
0.885,-0.512,-0.109,5.188,17.334,27.466
0.893,-0.503,-0.104,0.793,16.418,25.879
0.898,-0.479,-0.105,-2.991,15.198,23.987
0.903,-0.457,-0.111,-4.883,13.550,21.790
0.905,-0.441,-0.114,-3.601,11.414,19.775
0.907,-0.431,-0.113,-0.549,9.521,17.578

0.732,-1.355,-0.485,32.166,32.715,18.982
0.716,-1.432,-0.494,29.541,24.597,29.724
0.700,-1.546,-0.501,29.907,15.442,43.701
0.662,-1.649,-0.500,31.372,5.859,60.425
0.632,-1.670,-0.484,32.166,-3.296,80.017
0.612,-1.673,-0.471,34.912,-12.634,100.952
0.587,-1.647,-0.454,40.344,-22.461,123.535
0.566,-1.588,-0.439,47.119,-33.203,146.484
0.567,-1.522,-0.426,53.467,-44.861,169.189
0.559,-1.434,-0.398,57.922,-58.716,191.589
0.545,-1.345,-0.363,59.204,-72.754,212.891
0.508,-1.171,-0.301,57.373,-85.327,233.765
0.444,-0.982,-0.225,56.763,-93.872,251.160
0.404,-0.823,-0.171,59.204,-96.130,265.137
0.315,-0.657,-0.150,62.012,-95.093,277.344
0.234,-0.495,-0.124,63.477,-93.811,287.292
0.177,-0.351,-0.097,65.796,-91.431,291.809
0.140,-0.202,-0.065,69.641,-88.684,292.847
0.150,-0.055,-0.029,74.524,-86.914,293.030
0.181,0.067,0.012,78.064,-88.135,294.189
0.154,0.186,0.074,79.163,-92.163,294.434
0.126,0.298,0.151,77.942,-97.961,292.725
0.060,0.386,0.241,74.036,-102.051,288.757
-0.036,0.427,0.308,65.674,-101.501,282.349
-0.107,0.499,0.344,51.941,-94.788,271.973
-0.122,0.614,0.353,38.147,-84.229,258.057
-0.051,0.753,0.350,31.250,-72.571,245.239
0.015,0.879,0.345,31.189,-62.744,235.657
0.048,0.987,0.360,37.537,-56.702,228.943
0.074,1.067,0.409,46.509,-53.284,225.464
0.093,1.174,0.468,52.185,-50.903,224.548
0.085,1.286,0.546,50.415,-48.401,224.487
0.059,1.404,0.630,39.978,-44.250,223.877
0.015,1.522,0.698,18.860,-35.828,219.666
-0.015,1.665,0.686,-10.620,-21.057,208.313
0.002,1.876,0.616,-38.757,-2.380,188.782
0.069,2.109,0.516,-55.237,16.846,161.438
0.154,2.297,0.422,-54.565,33.081,130.615
0.238,2.407,0.345,-39.001,44.495,98.389
0.313,2.443,0.300,-15.991,48.828,65.063
0.374,2.415,0.284,6.348,47.241,32.776
0.387,2.353,0.291,21.606,42.419,2.075
0.377,2.264,0.292,27.161,36.682,-27.771
0.366,2.164,0.297,24.353,31.921,-57.312
0.363,2.067,0.294,17.578,29.175,-85.388
0.365,1.991,0.300,10.620,28.076,-110.596
0.358,1.886,0.309,4.822,28.015,-132.080
0.351,1.789,0.318,-2.014,28.015,-150.085
0.339,1.686,0.331,-11.475,27.893,-165.649
0.318,1.600,0.353,-23.193,27.893,-179.504
0.277,1.524,0.379,-36.682,28.442,-192.749
0.223,1.462,0.393,-51.086,30.212,-205.994
0.186,1.406,0.385,-65.247,33.264,-220.886
0.167,1.348,0.350,-76.965,36.804,-237.732
0.176,1.292,0.286,-83.069,39.734,-255.798
0.187,1.225,0.224,-80.688,40.955,-275.391
0.180,1.129,0.175,-69.275,41.077,-294.556
0.156,1.015,0.138,-52.917,39.856,-312.500
0.122,0.897,0.128,-34.973,37.720,-328.735
0.067,0.744,0.140,-19.348,35.522,-341.553
0.057,0.552,0.140,-11.353,34.302,-348.816
0.067,0.347,0.102,-9.155,34.973,-354.370
0.031,0.198,0.035,-9.399,38.025,-359.802
0.010,0.038,-0.025,-9.827,42.236,-364.807
0.029,-0.144,-0.083,-7.751,45.837,-368.835
0.050,-0.366,-0.134,-3.235,49.561,-370.728
0.089,-0.593,-0.185,-1.648,51.453,-368.591
0.132,-0.839,-0.203,-2.808,50.110,-361.572
0.195,-1.127,-0.230,-6.897,49.011,-348.938
0.294,-1.379,-0.257,-17.883,46.143,-328.064
0.402,-1.546,-0.294,-33.325,39.124,-299.194
0.468,-1.677,-0.324,-45.166,28.931,-265.503
0.452,-1.726,-0.321,-50.476,15.930,-229.004
0.388,-1.767,-0.290,-47.852,4.333,-193.481
0.354,-1.848,-0.241,-40.100,-0.366,-157.715
0.350,-1.841,-0.218,-36.438,-1.892,-123.840
0.358,-1.770,-0.207,-37.476,-1.587,-93.323
0.370,-1.691,-0.204,-41.016,-0.183,-66.467
0.399,-1.601,-0.199,-46.326,2.258,-43.152
0.448,-1.484,-0.197,-51.880,4.395,-24.048
0.495,-1.350,-0.193,-55.481,5.066,-8.606
0.546,-1.220,-0.198,-53.894,4.211,2.014
0.575,-1.108,-0.204,-47.729,2.319,10.315
0.627,-1.016,-0.197,-38.757,0.183,16.235
0.676,-0.933,-0.182,-30.518,-3.052,20.447
0.714,-0.849,-0.163,-23.254,-7.141,22.400
0.728,-0.783,-0.148,-17.090,-10.376,23.254
0.728,-0.727,-0.138,-12.329,-11.597,23.804
0.757,-0.687,-0.125,-8.789,-10.620,24.414
0.799,-0.645,-0.115,-8.301,-8.911,24.780
0.817,-0.600,-0.104,-9.338,-7.568,24.475
0.820,-0.557,-0.100,-10.437,-6.165,23.560
0.828,-0.527,-0.102,-10.864,-4.211,22.339
0.847,-0.546,-0.096,-10.254,-1.953,21.301
0.860,-0.557,-0.083,-11.475,0.000,21.240
0.868,-0.534,-0.075,-15.503,1.770,21.667
0.857,-0.510,-0.078,-18.860,3.357,22.522
0.845,-0.497,-0.092,-20.264,5.432,23.071
0.864,-0.469,-0.110,-19.531,7.324,23.132
0.898,-0.442,-0.118,-16.785,8.118,22.339
0.896,-0.436,-0.104,-13.428,7.690,20.874
0.873,-0.436,-0.091,-11.292,7.263,18.494
0.856,-0.430,-0.097,-9.705,7.324,14.771
0.846,-0.423,-0.110,-8.179,7.263,11.047
0.872,-0.422,-0.129,-5.554,6.958,7.629
0.896,-0.435,-0.130,-1.526,5.310,4.944
0.899,-0.461,-0.125,2.014,2.319,2.747
0.879,-0.478,-0.107,3.418,-0.916,1.160
0.852,-0.483,-0.099,3.418,-3.113,-0.244
0.835,-0.483,-0.103,3.235,-4.211,-1.099
0.833,-0.493,-0.114,3.967,-4.944,-1.648
0.854,-0.509,-0.116,5.310,-5.615,-1.892
0.883,-0.530,-0.090,6.104,-6.897,-1.343
0.876,-0.550,-0.059,5.371,-8.911,0.061
0.855,-0.563,-0.032,2.502,-10.071,2.197
0.837,-0.556,-0.019,-1.648,-9.827,4.517
0.826,-0.537,-0.019,-5.432,-8.728,6.287
0.839,-0.519,-0.024,-7.568,-7.263,7.446
0.859,-0.511,-0.015,-7.690,-6.165,8.240

0.550,-1.460,-0.513,81.421,23.621,84.351
0.512,-1.416,-0.612,80.994,22.034,103.943
0.497,-1.392,-0.722,80.750,15.991,123.779
0.515,-1.390,-0.856,77.698,1.770,145.264
0.516,-1.342,-0.932,74.524,-23.010,169.495
0.502,-1.322,-1.019,70.129,-58.044,194.580
0.469,-1.255,-1.036,64.697,-101.807,220.825
0.446,-1.188,-0.949,61.096,-148.926,242.554
0.132,-1.089,-0.860,59.204,-190.613,249.878
-0.048,-0.871,-0.757,54.504,-221.436,263.000
-0.119,-0.685,-0.622,53.894,-243.530,280.640
-0.203,-0.503,-0.495,61.951,-257.385,290.466
-0.291,-0.375,-0.322,71.899,-265.991,298.706
-0.354,-0.242,-0.160,80.078,-268.555,309.021
-0.411,-0.125,-0.016,86.670,-267.090,319.641
-0.460,-0.033,0.145,90.881,-262.939,326.111
-0.474,0.055,0.322,90.149,-257.324,328.430
-0.461,0.181,0.497,78.979,-251.892,329.163
-0.455,0.332,0.675,56.946,-246.521,329.041
-0.477,0.434,0.820,24.536,-238.220,326.721
-0.514,0.567,0.953,-20.630,-226.318,321.106
-0.523,0.805,1.095,-74.768,-210.999,309.998
-0.479,1.125,1.171,-128.113,-189.819,296.082
-0.433,1.499,1.203,-168.518,-164.185,281.494
-0.375,1.911,1.235,-187.988,-139.526,264.893
-0.365,2.263,1.243,-182.190,-114.075,243.774
-0.295,2.489,1.238,-157.410,-82.825,216.736
-0.186,2.668,1.205,-121.765,-49.377,184.204
-0.108,2.778,1.167,-80.566,-18.860,147.034
-0.029,2.841,1.133,-39.185,6.897,109.924
0.052,2.795,1.114,-2.380,27.161,73.914
0.107,2.673,1.115,24.109,42.053,39.673
0.151,2.497,1.109,36.255,53.772,7.690
0.186,2.344,1.086,33.264,63.416,-22.705
0.160,2.180,1.014,18.555,72.144,-52.185
0.186,2.067,0.942,1.465,81.177,-83.069
0.197,1.962,0.857,-10.071,88.379,-112.061
0.141,1.840,0.771,-15.503,94.299,-136.353
0.162,1.723,0.687,-14.404,99.487,-159.363
0.144,1.623,0.621,-6.775,103.638,-181.152
0.072,1.513,0.565,5.249,107.300,-200.684
0.017,1.384,0.530,18.677,112.122,-217.957
-0.017,1.230,0.500,30.396,118.652,-234.375
-0.035,1.055,0.462,37.598,126.953,-250.000
-0.031,0.889,0.419,39.978,137.146,-263.977
-0.004,0.742,0.363,37.903,146.912,-277.100
0.037,0.618,0.303,31.006,154.358,-287.048
0.096,0.505,0.245,20.874,159.058,-294.495
0.165,0.396,0.194,10.071,160.706,-299.561
0.221,0.260,0.150,-1.465,159.790,-302.673
0.246,0.116,0.102,-16.602,157.471,-304.504
0.269,-0.023,0.052,-34.363,153.259,-306.152
0.298,-0.153,-0.002,-51.453,148.315,-307.434
0.322,-0.280,-0.066,-65.430,142.883,-309.204
0.359,-0.435,-0.139,-76.111,136.414,-310.913
0.417,-0.552,-0.189,-84.717,127.563,-309.814
0.476,-0.700,-0.217,-90.576,114.441,-307.556
0.525,-0.862,-0.224,-94.360,99.060,-301.025
0.545,-0.971,-0.206,-97.961,85.205,-289.246
0.570,-0.994,-0.207,-98.206,75.134,-273.071
0.602,-1.106,-0.220,-91.492,67.810,-252.014
0.590,-1.234,-0.217,-79.529,61.401,-226.379
0.582,-1.362,-0.224,-67.505,56.946,-196.960
0.620,-1.428,-0.227,-60.913,52.856,-165.222
0.670,-1.452,-0.217,-59.753,46.692,-133.179
0.669,-1.440,-0.177,-62.012,39.368,-102.173
0.653,-1.388,-0.155,-64.880,33.752,-74.280
0.667,-1.318,-0.147,-65.918,30.029,-52.551
0.693,-1.231,-0.137,-64.392,26.611,-37.781
0.733,-1.145,-0.129,-60.547,22.949,-27.405
0.765,-1.054,-0.121,-55.664,18.250,-19.470
0.777,-0.974,-0.104,-49.072,12.390,-13.489
0.783,-0.908,-0.091,-40.588,7.019,-8.728
0.798,-0.876,-0.070,-31.738,3.113,-4.700
0.828,-0.826,-0.047,-25.452,0.854,-0.732
0.833,-0.774,-0.036,-21.729,-0.244,3.174
0.823,-0.741,-0.026,-19.470,0.305,6.470
0.816,-0.713,-0.028,-18.494,2.808,8.728
0.822,-0.681,-0.041,-18.799,6.775,10.315
0.847,-0.635,-0.056,-19.958,10.864,11.536
0.872,-0.598,-0.069,-20.630,14.160,12.756
0.890,-0.565,-0.078,-19.714,16.296,14.343
0.898,-0.527,-0.076,-18.860,16.907,15.808
0.904,-0.497,-0.074,-18.066,16.602,16.968
0.904,-0.472,-0.070,-17.456,15.808,16.907
0.894,-0.453,-0.068,-16.541,15.625,15.320
0.897,-0.420,-0.078,-15.991,15.930,13.000
0.907,-0.381,-0.080,-14.709,16.602,10.376
0.912,-0.364,-0.080,-12.207,17.212,7.874
0.908,-0.360,-0.080,-9.460,17.395,4.944
0.899,-0.362,-0.081,-7.019,17.456,1.831
0.889,-0.373,-0.081,-5.310,17.578,-1.282
0.885,-0.383,-0.089,-3.601,17.639,-4.395
0.877,-0.388,-0.102,-1.587,17.273,-7.385
0.873,-0.410,-0.119,0.854,16.724,-9.399
0.870,-0.448,-0.130,3.540,15.808,-10.742
0.864,-0.474,-0.137,4.639,14.465,-11.292
0.856,-0.492,-0.138,4.089,13.306,-11.169
0.844,-0.502,-0.143,2.502,12.817,-10.254
0.837,-0.508,-0.144,0.610,12.451,-8.789
0.839,-0.509,-0.142,-0.977,12.207,-6.897
0.849,-0.502,-0.146,-2.197,11.841,-5.127
0.846,-0.499,-0.149,-2.563,10.559,-3.784
0.848,-0.501,-0.153,-2.075,8.911,-3.052
0.852,-0.499,-0.151,-1.648,6.958,-2.808
0.855,-0.500,-0.142,-1.099,4.883,-2.808
0.846,-0.507,-0.139,-0.793,3.601,-2.747
0.839,-0.521,-0.143,-0.610,2.808,-2.319
0.841,-0.530,-0.144,-0.366,2.258,-1.892
0.854,-0.532,-0.141,-0.427,1.831,-1.160
0.871,-0.525,-0.132,-1.160,0.916,0.549
0.871,-0.514,-0.118,-2.747,-0.549,2.747
0.861,-0.491,-0.098,-4.578,-1.892,4.333
0.851,-0.472,-0.082,-4.822,-2.380,4.761
0.847,-0.471,-0.077,-3.845,-1.709,4.028
0.849,-0.479,-0.080,-2.319,-0.732,2.808
0.860,-0.487,-0.084,-0.854,-0.122,1.587
0.871,-0.497,-0.089,-0.061,0.122,1.099
0.876,-0.502,-0.086,-0.061,-0.427,1.160

0.891,-1.424,-0.276,37.537,22.644,27.771
0.839,-1.471,-0.283,39.856,22.156,42.725
0.785,-1.493,-0.283,41.138,21.179,58.533
0.737,-1.466,-0.286,41.626,20.691,74.829
0.693,-1.429,-0.293,42.786,19.653,91.858
0.639,-1.413,-0.305,45.715,17.517,109.375
0.577,-1.370,-0.305,48.828,13.916,126.221
0.513,-1.323,-0.295,53.162,8.789,141.846
0.456,-1.270,-0.287,58.655,3.357,156.799
0.418,-1.186,-0.278,64.026,-1.831,171.570
0.398,-1.095,-0.272,70.801,-6.958,186.707
0.357,-1.040,-0.259,79.346,-12.817,203.308
0.298,-0.963,-0.239,87.341,-18.616,221.252
0.248,-0.888,-0.214,94.666,-23.560,237.305
0.189,-0.832,-0.199,101.379,-27.344,251.038
0.141,-0.753,-0.176,107.605,-31.677,263.245
0.128,-0.680,-0.164,113.464,-37.415,273.315
0.122,-0.584,-0.140,118.347,-45.227,282.288
0.128,-0.482,-0.107,122.742,-55.969,291.626
0.100,-0.392,-0.060,126.953,-69.153,302.185
0.038,-0.305,0.005,129.639,-82.825,312.561
-0.039,-0.199,0.070,128.540,-95.703,320.984
-0.115,-0.085,0.133,125.732,-105.652,327.698
-0.201,0.009,0.204,121.521,-112.915,332.642
-0.273,0.129,0.265,114.441,-116.333,334.473
-0.298,0.291,0.317,105.896,-116.272,333.618
-0.309,0.459,0.371,98.145,-115.784,331.848
-0.327,0.635,0.455,92.163,-115.356,328.918
-0.321,0.811,0.541,84.473,-113.953,323.975
-0.309,0.959,0.612,73.730,-111.084,318.481
-0.355,1.126,0.671,58.777,-104.675,311.707
-0.356,1.354,0.708,41.809,-94.727,300.842
-0.318,1.614,0.719,26.489,-82.764,285.645
-0.285,1.837,0.718,15.320,-69.702,267.639
-0.257,2.018,0.705,8.911,-55.603,246.521
-0.193,2.184,0.691,5.981,-41.626,221.252
-0.123,2.355,0.674,5.615,-29.297,193.420
-0.072,2.487,0.672,6.165,-19.104,164.673
-0.035,2.583,0.677,6.104,-10.559,135.254
-0.004,2.666,0.684,2.502,-3.479,104.553
0.003,2.734,0.672,-6.348,2.991,71.716
0.016,2.770,0.633,-17.517,10.132,35.339
0.049,2.779,0.577,-26.855,16.785,-4.395
0.085,2.753,0.513,-31.616,21.179,-46.326
0.113,2.635,0.459,-30.273,22.095,-89.294
0.127,2.474,0.425,-23.987,19.409,-130.188
0.128,2.302,0.421,-15.259,14.587,-167.114
0.106,2.074,0.447,-7.324,8.911,-199.402
0.074,1.838,0.489,-2.930,5.005,-226.074
0.050,1.627,0.524,-4.272,3.662,-247.925
0.028,1.452,0.551,-11.169,5.066,-265.625
0.014,1.320,0.566,-20.508,9.094,-280.273
0.007,1.183,0.574,-29.114,14.771,-292.847
0.011,1.060,0.574,-35.706,21.301,-303.467
0.020,0.924,0.559,-40.466,27.893,-312.683
0.032,0.780,0.519,-44.189,33.997,-320.068
0.046,0.605,0.484,-45.593,38.879,-325.623
0.057,0.442,0.456,-45.776,42.847,-328.491
0.067,0.301,0.421,-46.387,48.218,-328.552
0.084,0.167,0.387,-48.035,54.504,-326.294
0.109,0.021,0.348,-51.941,59.875,-322.388
0.151,-0.078,0.297,-60.120,63.232,-317.261
0.173,-0.168,0.247,-68.542,65.308,-310.425
0.176,-0.274,0.191,-75.500,67.444,-303.040
0.202,-0.345,0.134,-82.092,69.580,-294.617
0.248,-0.413,0.075,-86.182,70.740,-285.889
0.286,-0.505,0.012,-85.693,70.435,-277.649
0.351,-0.651,-0.046,-82.764,69.031,-269.409
0.424,-0.786,-0.091,-80.017,67.383,-258.484
0.495,-0.887,-0.118,-79.529,65.430,-245.361
0.543,-0.944,-0.159,-81.787,62.683,-229.065
0.594,-0.965,-0.193,-83.801,58.472,-209.473
0.647,-0.984,-0.228,-82.886,53.345,-186.951
0.673,-0.991,-0.238,-78.308,48.035,-163.513
0.680,-1.014,-0.238,-70.313,44.312,-141.479
0.704,-1.043,-0.235,-62.622,41.443,-120.850
0.721,-1.101,-0.233,-56.824,38.818,-104.187
0.723,-1.163,-0.244,-54.443,36.987,-91.187
0.763,-1.161,-0.256,-58.655,33.447,-79.956
0.805,-1.106,-0.273,-64.819,27.771,-70.129
0.829,-1.043,-0.284,-66.895,20.691,-59.448
0.833,-0.999,-0.282,-63.538,13.000,-48.645
0.822,-0.965,-0.271,-56.519,5.920,-38.330
0.824,-0.929,-0.253,-47.913,0.610,-29.297
0.820,-0.895,-0.237,-39.429,-3.357,-22.217
0.820,-0.877,-0.220,-31.433,-6.042,-16.663
0.827,-0.866,-0.202,-25.757,-8.057,-12.085
0.842,-0.837,-0.188,-21.973,-9.338,-7.996
0.854,-0.803,-0.184,-19.104,-10.437,-3.784
0.864,-0.758,-0.165,-15.320,-11.658,0.366
0.872,-0.717,-0.138,-11.047,-13.062,5.066
0.878,-0.682,-0.105,-6.714,-14.099,9.705
0.873,-0.656,-0.074,-3.357,-14.832,13.794
0.877,-0.638,-0.046,-2.441,-14.221,16.968
0.886,-0.608,-0.035,-4.761,-12.390,19.653
0.886,-0.558,-0.028,-8.545,-10.315,21.606
0.886,-0.512,-0.030,-11.536,-7.751,22.583
0.890,-0.473,-0.042,-13.245,-4.761,23.132
0.901,-0.421,-0.051,-12.817,-2.563,22.583
0.908,-0.389,-0.058,-10.132,-0.916,21.301
0.916,-0.378,-0.065,-6.348,0.183,19.836
0.929,-0.368,-0.070,-2.136,0.671,17.578
0.934,-0.360,-0.074,1.404,-0.061,15.259
0.923,-0.360,-0.079,4.272,-1.587,13.062
0.910,-0.362,-0.082,6.165,-2.686,11.597
0.900,-0.358,-0.083,7.202,-3.418,10.559
0.899,-0.358,-0.081,7.141,-3.479,9.644
0.919,-0.352,-0.076,6.592,-2.930,9.094
0.926,-0.368,-0.066,4.822,-2.625,7.690
0.931,-0.362,-0.058,2.075,-2.014,7.324
0.934,-0.350,-0.052,-0.732,-1.648,6.653
0.938,-0.335,-0.049,-2.502,-1.343,5.981
0.942,-0.318,-0.042,-2.869,-1.282,5.554
0.948,-0.318,-0.036,-2.197,-1.160,4.456
0.939,-0.321,-0.036,-1.221,-0.671,2.441
0.932,-0.325,-0.038,0.122,-0.122,0.122
0.939,-0.329,-0.044,1.465,0.366,-1.709
0.941,-0.345,-0.045,3.418,0.244,-3.723
0.943,-0.366,-0.045,5.005,-0.305,-5.371

0.116,2.139,0.644,37.170,-28.992,176.819
0.156,2.301,0.659,21.606,-20.447,156.128
0.180,2.462,0.649,6.042,-11.414,133.301
0.213,2.604,0.609,-8.240,-3.052,106.140
0.254,2.720,0.545,-19.470,3.784,73.486
0.304,2.797,0.475,-25.269,9.155,36.194
0.341,2.822,0.420,-25.269,11.292,-2.930
0.345,2.790,0.381,-21.851,10.742,-41.992
0.334,2.693,0.349,-16.907,8.789,-80.933
0.316,2.543,0.327,-11.841,5.859,-119.080
0.298,2.363,0.320,-8.179,3.296,-154.602
0.285,2.166,0.328,-5.981,0.977,-186.096
0.272,1.964,0.342,-5.615,-0.977,-213.074
0.254,1.760,0.359,-6.836,-2.441,-236.267
0.224,1.558,0.379,-9.583,-2.991,-255.920
0.208,1.377,0.384,-14.709,-1.831,-272.888
0.208,1.240,0.378,-20.081,0.610,-287.292
0.197,1.098,0.372,-22.644,3.357,-299.683
0.185,0.945,0.379,-22.705,5.920,-309.570
0.172,0.773,0.391,-23.071,8.301,-317.261
0.152,0.587,0.401,-26.672,10.681,-322.510
0.122,0.449,0.391,-32.776,13.916,-325.562
0.097,0.362,0.366,-39.917,19.165,-327.637
0.097,0.259,0.341,-45.288,24.780,-329.468
0.110,0.111,0.305,-47.363,30.640,-330.017
0.130,-0.031,0.267,-47.363,37.170,-328.186
0.185,-0.133,0.230,-48.828,43.030,-323.242
0.230,-0.204,0.184,-52.551,46.082,-315.247
0.237,-0.307,0.144,-53.162,46.204,-307.190
0.237,-0.446,0.111,-48.462,44.434,-300.415
0.255,-0.586,0.070,-41.931,42.053,-294.312
0.310,-0.747,0.026,-36.072,39.063,-286.682
0.380,-0.918,-0.006,-31.799,35.156,-275.146
0.458,-1.065,-0.034,-29.846,31.250,-258.240
0.493,-1.167,-0.054,-30.640,28.381,-234.985
0.510,-1.266,-0.060,-33.569,27.771,-207.520
0.532,-1.323,-0.055,-36.987,28.809,-177.490
0.548,-1.355,-0.041,-40.771,30.273,-148.315
0.574,-1.335,-0.034,-44.678,32.837,-120.850
0.592,-1.284,-0.042,-47.729,36.133,-96.130
0.597,-1.229,-0.057,-48.828,40.039,-75.684
0.617,-1.180,-0.071,-48.706,43.396,-59.570
0.657,-1.110,-0.094,-47.852,44.739,-46.570
0.708,-1.045,-0.128,-45.288,44.067,-36.743
0.739,-0.983,-0.164,-40.771,41.504,-29.236
0.771,-0.929,-0.195,-33.997,38.025,-23.010
0.794,-0.878,-0.220,-25.574,33.691,-17.090
0.808,-0.844,-0.234,-17.151,29.053,-11.719
0.813,-0.825,-0.238,-10.803,23.987,-6.775
0.812,-0.811,-0.242,-7.446,19.348,-2.686
0.826,-0.775,-0.240,-7.019,15.381,0.671
