aX,aY,aZ,gX,gY,gZ
-0.489,-0.135,-2.402,58.044,-196.472,-24.475
-0.584,-0.147,-2.389,57.007,-221.924,-26.794
-0.654,-0.176,-2.358,55.725,-242.493,-26.245
-0.628,-0.216,-2.273,52.856,-260.498,-22.949
-0.504,-0.254,-2.129,47.852,-280.212,-17.944
-0.430,-0.279,-1.967,38.330,-305.481,-10.132
-0.404,-0.307,-1.773,24.658,-334.045,-0.916
-0.344,-0.322,-1.560,7.690,-364.014,8.850
-0.333,-0.288,-1.358,-10.986,-395.386,18.127
-0.386,-0.226,-1.175,-26.428,-424.255,26.062
-0.467,-0.172,-1.011,-35.278,-446.655,33.203
-0.512,-0.133,-0.814,-37.231,-460.571,39.856
-0.552,-0.131,-0.620,-34.241,-468.811,45.532
-0.586,-0.158,-0.436,-31.372,-469.421,53.711
-0.630,-0.204,-0.255,-30.090,-460.999,64.941
-0.609,-0.163,-0.062,-30.823,-450.867,76.111
-0.580,-0.104,0.145,-28.503,-441.772,88.440
-0.551,-0.044,0.313,-17.883,-432.190,89.722
-0.531,0.077,0.472,0.854,-420.715,80.322
-0.473,0.135,0.640,29.053,-406.982,66.833
-0.414,0.131,0.813,59.937,-391.663,54.749
-0.350,0.069,1.022,85.449,-374.268,44.556
-0.242,0.038,1.247,101.440,-356.384,34.546
-0.143,0.079,1.468,106.934,-338.074,25.940
-0.058,0.063,1.664,104.004,-318.542,22.095
-0.026,0.031,1.869,92.041,-295.044,25.330
0.027,-0.035,2.056,69.946,-265.076,29.236
0.077,0.003,2.246,40.222,-227.417,33.630
0.078,0.130,2.421,9.766,-184.692,35.645
0.048,0.291,2.551,-13.611,-139.343,30.762
0.030,0.420,2.615,-28.259,-90.881,21.851
-0.001,0.530,2.594,-35.461,-37.903,11.597
-0.035,0.565,2.507,-36.682,17.883,-1.404
0.037,0.547,2.360,-36.377,75.562,-15.381
0.104,0.494,2.157,-39.612,130.493,-22.400
0.120,0.406,1.913,-48.035,181.885,-26.611
0.142,0.330,1.652,-60.913,227.539,-33.386
0.200,0.289,1.409,-75.317,265.991,-43.945
0.220,0.319,1.187,-88.257,296.387,-53.650
0.206,0.354,0.985,-93.506,320.251,-62.622
0.204,0.335,0.819,-87.891,340.454,-70.313
0.214,0.256,0.667,-75.012,356.445,-75.623
0.217,0.153,0.519,-60.608,368.713,-78.613
0.220,0.034,0.388,-47.668,378.845,-81.421
0.241,-0.095,0.269,-38.635,385.925,-82.336
0.254,-0.181,0.168,-34.851,388.550,-81.848
0.252,-0.228,0.067,-35.706,386.536,-81.177
0.209,-0.215,-0.060,-38.696,380.737,-79.529
0.091,-0.111,-0.257,-37.292,373.230,-78.857
-0.075,-0.028,-0.488,-21.057,368.164,-82.520
-0.123,-0.075,-0.661,11.963,367.981,-90.576
-0.040,-0.276,-0.747,47.546,368.042,-94.421
0.056,-0.480,-0.785,63.965,360.046,-86.792
0.040,-0.644,-0.811,54.443,342.529,-66.528
-0.065,-0.727,-0.912,22.644,320.557,-40.039
-0.348,-0.636,-1.148,-20.020,302.734,-14.893
-0.616,-0.334,-1.438,-52.612,295.471,-1.160
-0.706,-0.107,-1.639,-52.917,301.636,1.953
-0.606,-0.086,-1.727,-24.902,311.401,-1.465
-0.507,-0.134,-1.787,6.409,314.026,-3.662
-0.449,-0.191,-1.817,27.710,306.641,-1.831
-0.367,-0.372,-1.788,34.912,291.260,4.883
-0.321,-0.422,-1.801,21.240,267.456,14.343
-0.245,-0.317,-1.812,-1.404,238.464,18.616
-0.159,-0.246,-1.773,-18.860,205.017,21.179
-0.176,-0.122,-1.771,-31.006,169.495,23.865
-0.305,0.045,-1.798,-31.677,139.954,19.775
-0.323,0.078,-1.775,-18.738,121.216,12.573
-0.261,0.004,-1.730,-4.150,108.582,7.812
-0.225,-0.053,-1.690,2.686,97.961,3.601
-0.163,-0.099,-1.639,1.282,88.135,0.061
-0.079,-0.125,-1.574,-6.531,76.782,-0.793
-0.017,-0.120,-1.512,-16.541,64.392,-1.038
0.011,-0.085,-1.455,-24.292,52.124,-2.380
0.053,-0.062,-1.396,-27.527,41.504,-5.005
0.072,-0.074,-1.340,-26.672,33.447,-8.179
0.077,-0.069,-1.310,-24.231,27.771,-11.353
0.080,-0.105,-1.270,-19.165,25.635,-14.954
0.111,-0.153,-1.242,-14.587,25.085,-17.456
0.069,-0.173,-1.229,-11.963,25.696,-18.250
0.031,-0.178,-1.236,-10.254,27.161,-18.188
0.016,-0.199,-1.238,-7.141,30.579,-16.846
0.002,-0.210,-1.247,-4.089,33.997,-13.916
-0.018,-0.213,-1.251,-1.343,36.438,-8.667
-0.006,-0.236,-1.236,0.793,36.560,-1.709
0.011,-0.242,-1.225,0.977,33.936,2.991
-0.015,-0.208,-1.223,0.916,29.297,5.127
-0.047,-0.188,-1.220,2.991,23.804,6.897
-0.040,-0.180,-1.206,6.165,18.372,7.385
-0.041,-0.169,-1.186,8.057,12.634,8.301
-0.064,-0.148,-1.173,8.728,7.324,9.277
-0.061,-0.129,-1.150,8.484,3.235,9.277
-0.042,-0.134,-1.126,7.996,-0.061,8.911
-0.030,-0.120,-1.102,7.385,-2.686,7.202
-0.004,-0.113,-1.081,7.263,-4.883,4.883
0.020,-0.126,-1.058,7.446,-6.714,3.479
0.032,-0.122,-1.041,6.409,-8.362,3.479
0.039,-0.111,-1.025,5.188,-9.827,3.784
0.032,-0.102,-1.014,4.578,-10.315,3.784
0.025,-0.097,-1.009,4.150,-9.521,3.052
0.027,-0.101,-1.002,3.967,-8.057,1.831
0.032,-0.112,-0.999,3.601,-6.348,0.427
0.047,-0.131,-0.997,2.686,-4.700,-0.488
0.065,-0.144,-0.996,1.526,-3.784,-0.793
0.067,-0.137,-0.995,0.427,-3.479,-0.732
0.055,-0.119,-0.996,0.488,-3.479,-0.305
0.045,-0.109,-0.998,1.282,-3.052,0.977
0.033,-0.113,-0.999,3.052,-2.502,2.625
0.021,-0.115,-1.000,3.845,-1.465,4.150
0.022,-0.110,-1.001,3.784,-0.427,4.517
0.025,-0.102,-1.003,3.601,0.061,4.517
0.031,-0.096,-1.000,3.418,0.000,3.906
0.032,-0.093,-0.998,3.967,-0.671,3.052
0.028,-0.097,-0.995,4.517,-1.465,2.563

